method,dataset,n_tasks,ledger_hash,unit,window_W,sigma,delta,T,m_T,m_T_passes,eps,regime,observed,eps0,eps0_analytic
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,6,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,7,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,8,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,9,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,10,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,11,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,13,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,16,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,19,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,23,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,28,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,34,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,41,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,49,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,60,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,72,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,87,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,105,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,127,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,153,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,184,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,222,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,268,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,324,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,391,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,472,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,569,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,687,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,829,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U2,3,2.0,1e-05,1000,1.0,nan,2.5292139405522476,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,1,1.0,1.0,2.5292139405522476,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,2,2.0,2.0,3.6430702143557943,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,3,3.0,3.0,4.530670910207755,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,4,3.0,3.0,4.530670910207755,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,5,3.0,3.0,4.530670910207755,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,6,3.0,3.0,4.530670910207755,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,7,3.0,3.0,4.530670910207755,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,8,3.0,3.0,4.530670910207755,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,9,3.0,3.0,4.530670910207755,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,10,3.0,3.0,4.530670910207755,contractive,1,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,11,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,13,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,16,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,19,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,23,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,28,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,34,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,41,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,49,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,60,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,72,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,87,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,105,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,127,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,153,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,184,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,222,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,268,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,324,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,391,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,472,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,569,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,687,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,829,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U3,3,2.0,1e-05,1000,3.0,nan,4.530670910207755,contractive,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,1,1.0,1.0,2.5292139405522476,accumulating,1,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,2,2.0,2.0,3.6430702143557943,accumulating,1,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,3,3.0,3.0,4.530670910207755,accumulating,1,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,4,4.0,4.0,5.298525913621841,accumulating,1,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,5,5.0,5.0,5.989928952612497,accumulating,1,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,6,6.0,6.0,6.627064838413654,accumulating,1,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,7,7.0,7.0,7.2228557001495926,accumulating,1,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,8,8.0,8.0,7.786148140875069,accumulating,1,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,9,9.0,9.0,8.32290815088033,accumulating,1,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,10,10.0,10.0,8.837137179629,accumulating,1,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,11,11.0,nan,9.332482635101428,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,13,13.0,nan,10.275778510681564,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,16,16.0,nan,11.597073111012214,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,19,19.0,nan,12.833657185228812,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,23,23.000000000000004,nan,14.38147740685298,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,28,28.000000000000004,nan,16.19572800655683,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,34,34.00000000000001,nan,18.240223715748627,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,41,41.00000000000001,nan,20.487792395451542,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,49,49.00000000000001,nan,22.91998804247573,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,60,60.000000000000014,nan,26.08512999244108,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,72,72.00000000000001,nan,29.35897512033764,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,87,87.00000000000001,nan,33.25803711357819,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,105,105.00000000000001,nan,37.71682632389029,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,127,127.00000000000003,nan,42.91844411113106,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,153,153.00000000000003,nan,48.80235366498836,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,184,184.00000000000003,nan,55.558386427103585,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,222,222.00000000000006,nan,63.49833045608512,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,268,268.00000000000006,nan,72.78447969015048,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,324,324.00000000000006,nan,83.71305013226166,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,391,391.00000000000006,nan,96.36229821481945,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,472,472.0000000000001,nan,111.1765381066988,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,569,569.0000000000001,nan,128.39103600561833,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,687,687.0000000000001,nan,148.76771427668623,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,829,829.0000000000002,nan,172.7214023396624,accumulating,0,,
M8,cifar100,10,f7b59727f91af13f,U4,3,2.0,1e-05,1000,1000.0000000000002,nan,201.0695932944363,accumulating,0,,
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,1,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,2,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,3,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,4,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,5,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,6,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,7,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,8,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,9,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,10,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,11,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,12,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,13,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,14,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,15,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,16,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,17,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,18,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,19,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,20,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,21,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,22,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,23,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,24,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,25,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,26,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,27,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,28,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,29,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,30,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,31,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,32,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,33,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,34,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,35,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,36,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,37,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,38,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,39,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,40,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,41,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,42,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,43,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,44,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,45,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,46,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,47,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,48,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,49,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,50,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,51,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,58,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,65,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,74,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,84,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,95,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,107,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,121,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,138,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,156,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,176,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,199,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,226,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,256,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,289,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,328,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,371,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,420,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,475,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,538,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,609,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,689,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,780,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,883,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,3.7306316348159387,1e-05,1000,1.0,nan,1.3242590312218243,contractive,0,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,1,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,2,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,3,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,4,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,5,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,6,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,7,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,8,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,9,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,10,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,11,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,12,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,13,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,14,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,15,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,16,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,17,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,18,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,19,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,20,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,21,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,22,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,23,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,24,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,25,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,26,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,27,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,3.7306316348159387,1e-05,28,1.0,1.0,1.3242590312218243,contractive,1,1.0,1.0
